@id,@lon,@lat,name,cuisine,website,wheelchair,opening_hours,addr:city,internet_access,phone,email,outdoor_seating,smoking,payment:visa_electron,payment:coins,payment:mastercard,addr:street
1E+15,21.4198501,41.9867827,Корнер / Баба Цана,regional,,,08:00 - 00:00,Cкoпje,,+38923126390;+38970386589,,,,,,,Партенија Зографски
1E+15,21.4198115,42.0010431,Skopski Merak,regional,http://www.skopskimerak.mk/,,Mo-Su 00:00-01:00 08:00-24:00,Cкoпje,,,,yes,separated,,,,Дебарца
1E+15,21.3016376,41.9640751,Kulla Alinea,regional,,,,,,,,yes,,,,,
1E+15,22.7708091,41.9659577,Ресторан Македонија,,,,,Делчево,,,,,,,,,Маршал Тито
1E+15,21.3905927,42.0440002,Aktiva,,,,,,,,,,,,,,
1E+15,22.7730519,41.9642798,Гостилница Кај Мите,,,,,Делчево,,,,,,,,,Маршал Тито
1E+15,21.4258146,42.003496,Томче Софка,,http://hotelimakedonija.com.mk/mk/Hotel/62/Hotel-Tomce-Sofka-Skopje,,,,,,,,,,,,Јордан Хаџиконстантинов Џинот
1E+15,21.4403078,41.9899916,Калабалак,,,,,,,,,,,,,,
1E+15,20.9012962,40.9445244,мали рај,regional,,,10:00-01:00,,,,,yes,,,,,
1E+15,21.425958,41.9898961,Јавна Соба,regional,http://publicroom.org/contact.html,,08:00-24:00,Cкoпje,,+389 2 6092650,contact@publicroom.org,,no,,,,50-та дивизија
1E+15,20.8865121,42.0130612,бачцло,,,,,,,,,,,,,,
1E+15,20.9190809,42.0110805,Шар,albanian,,,,Tetovo,,,,,separated,,,,
1E+15,21.5874617,41.9825664,Rozenberg,regional,,,,,,,,,,,,,
1E+15,21.4286482,42.0487648,Imperial,local,,,,,,,,,,,,,
1E+15,21.4138473,41.9069237,Регент Клуб,,https://regentclub.com.mk/,,,,,,,,,,,,
1E+15,21.4014254,42.0013528,Restoran Olive,regional,https://www.facebook.com/olive.skopje/,yes,Mo-Sa 09:00-24:00,Cкoпje,,+389 (0)2 3 06 66 23,info@olive.mk,yes,outside,,,,Париска
1E+15,21.4094849,41.9954379,Фурна,,,,,,,,,,,,,,
1E+15,21.4573278,42.1140737,квин рибник,fish,,,Mo-Su 11:00-00:00,Ljubanci,no,38978417516,,,,,,,
1E+15,21.5221413,41.3436319,Теракота,,,,,,,,,,,,,,
1E+15,21.5274279,41.3450377,Лаки,pizza;barbecue;macedonian,https://www.facebook.com/Restaurant.Laki,,,Прилеп,,+38978248120;+38948402122,,,,,,,Леце Котески
1E+15,21.439194,41.9895322,Ла Тана,,,,,,,,,,,,,,
1E+15,21.4394294,41.9897235,Амиго,,,,,,,,,,,,,,
1E+15,21.4393643,41.989645,Кај Злате,regional,,,,,,,,,,,,,
1E+15,21.4379661,42.0011507,Галерија 7,turkish,,,,,,,,,,,,,
1E+15,22.1861206,41.7441588,Мал-Одмор,,,,,,,,,,,,,,
1E+15,22.1899973,41.7439712,ЗАКИ 1,,,,,,,,,,,,,,
1E+15,22.1845728,41.7472817,Златна рипка,,,,,,,,,,,,,,
1E+15,22.1839834,41.748514,НЕЦКО 2,,,,,,,,,,,,,,
1E+15,22.1787768,41.7515502,Ресторан Ваго,,,,,,,,,,separated,,,,
1E+15,22.1813055,41.7480225,Меана за Мерак,,,,,,,,,,,,,,
1E+15,22.1834691,41.7475759,Лонгуров,,,,,,,,,,,,,,
1E+15,21.5907654,41.9908873,Black Pearl,regional,,,,,,,,yes,outside,,,,
1E+15,22.055579,42.1027558,Kuklica,regional,,,,,,,,,,,,,
1E+15,21.4458855,42.011451,Erdi,,,,,,,,,,,,,,Сараевска
1E+15,21.4465923,42.0111565,Vesa,,,,,,,,,,,,,,Сараевска
1E+15,21.4452479,42.011735,Alba,,,,,,,,,,,,,,Сараевска
1E+15,21.4353613,42.0082074,Dielli,,,,,,,,,,,,,,
1E+15,21.4358749,42.011987,Golden Mili,,,,,,,,,,,,,,Пере Тошев
1E+15,21.4287397,42.0013874,Кај Жабарот,,,,,,,,,,,,,,
1E+15,21.4791372,42.0033524,Гостилница Мерак,regional,,,,,,,,,,,,,
1E+15,21.4220947,42.0023254,Читална,regional,,,,,,,,,outside,,,,
1E+15,21.4221788,42.0020431,Чардак,regional,,,,,,,,yes,,,,,
1E+15,21.4202966,42.0009183,Наша софра,,,,,,,,,,,,,,
1E+15,21.420484,42.0015901,Дебар Маало,,,,,,,,,,,,,,
1E+15,21.4209447,42.0012484,Гурмет,regional,,,09:00-24:00  Fr-Sa 09:00-01:00,Cкoпje,,,gurmet@restorani.com.mk,,,,,yes,Отон Жупанчич
1E+15,21.4214709,42.0014088,Наџак,,,,,Cкoпje,,,,,,,,,Мирослав Крлежа
1E+15,21.4222441,42.0016502,Kancelarija,,,,,,,,,,,,,,
1E+15,21.4220786,42.0021418,Чамо,,,,,,,,,,,,,,
1E+15,21.4222887,42.0021744,Ganza,,,,,,,,,,,,,,Ѓорѓи Пешков
1E+15,21.4194824,42.0012248,Antica,regional,,,,Cкoпje,,,,yes,,,,,Дебарца
1E+15,21.4580102,42.0007359,Кремисимо 2,,,,,,,,,,,,,,
1E+15,21.4067262,42.0062332,Bonimi,regional,https://m.facebook.com/bonimimkd/,,Mo-Su 20:00-24:00,,,,,yes,,,,,Булевар 8-ми Септември
1E+15,21.4065102,42.0062805,Барбакан,,,,08:00-01:00,Cкoпje,,,,yes,,,,,Булевар 8-ми Септември
1E+15,21.5567872,41.3449609,Бисер,traditional,,,,Прилеп,,38970208328,,,,,,,1. Мај
1E+15,21.4526831,41.6515719,Ribnik,seafood,,,,,,,,,,,,,
1E+15,21.4121661,42.0048265,4 Angeli,,,,Mo-Sa 08:00-24:00,,,,,,,,,,
1E+15,22.0002842,42.1489108,Чешмиче,,,,,,,,,,,,,,На Чешмиче
1E+15,20.6689529,41.1725935,Конак,,,,,,,,,,,,,,
1E+15,20.6761792,41.174184,Женска Плажа,,,,,,,,,,,,,,
1E+15,20.6733996,41.1751769,Црвен Мак,,,,,Струга,,,,,,,,,Пабло Неруда
1E+15,20.6718637,41.1763912,Оаза,,,,,,,,,,,,,,
1E+15,20.6743731,41.1765939,Св. Георгиј,,,,,,,,,,,,,,
1E+15,20.674498,41.1766005,Бриони,,,,,,,,,,,,,,
1E+15,20.675725,41.1757803,Буренце,,,,,,,,,,,,,,
1E+15,20.6743721,41.176785,Маива,,,,,,,,,,,,,,
1E+15,20.6742239,41.1768179,Драган и Јовче,,,,,,,,,,,,,,
1E+15,20.6782676,41.1762454,Св. Никола,,,,,Струга,,38970362720,,,outside,,,,Гоце Делчев
1E+15,20.6784247,41.1764555,Антико,,,,,,,,,,,,,,
1E+15,20.6785312,41.1768736,Ангела,,,,,,,,,,,,,,
1E+15,20.6763375,41.1758033,13,,,,,,,,,,,,,,
1E+15,21.5906669,41.3842271,Мир,,,,,,,,,,,,,,
1E+15,21.7184498,42.1308159,Mosha Mel,,,,,,,,,,,,,,
1E+15,21.718759,42.1307697,Yard,,,,,,,,,,,,,,
1E+15,21.4919316,41.9519545,Ваташа пекара,,,,,,,,,,,,,,Борис Трајковски
1E+15,21.4693029,41.9670412,Везилка,,,,,,,,,,,,,,Борис Трајковски
1E+15,21.4691124,41.9672697,Дениција,,,,,,,,,,,,,,Борис Трајковски
1E+15,22.183685,41.7474384,Бисер Митре,,,,,,,,,,,,,,
1E+15,21.4470613,42.1733791,Hamza Brez,regional,,,,,,,,yes,outside,,,,
1E+15,21.3803929,42.0258581,Krcma Zuto Kombe,regional,http://www.temovbeer.com/,,,,,+389 76 462374,,yes,outside,,,,
1E+15,20.8931549,41.79492,Деде Бег,,,,,Гостивар,,70229489,,,,,,,Јна
1E+15,20.9049684,41.790163,Пела,italian,,,,Гостивар,,,,,,,,,"ул. ""Живко Брајковски"""
1E+15,22.4795327,41.1841395,Центар,burger;sandwich;kebab;barbecue,,,,,,,,,,,,,
1E+15,22.6387434,41.4412451,Shalom,regional;pizza;pasta;dessert;sushi;fish;meat;chicken;pastrmajlija,https://shalom.mk/,,,,,,,,,,,,
1E+15,21.5499886,41.3457396,Академи,pizza;burger;national;barbecue,,,,Прилеп,,38948550500,,,,,,,Кузман Јосифоски-Питу
1E+15,21.9044966,41.4756164,Јавор,fast_food;macedonian,,,,,,38943445556,,,,,,,
1E+15,21.086233,41.2985085,Бабино,macedonian,,,,,,3.89047E+11,,,,,,,
1E+15,21.5647214,41.3450184,Алтан,macedonian,https://www.facebook.com/KafeRestoranALTAN/,,,Прилеп,,38970308834,,,,,,,Александар Македонски
1E+15,21.4852834,41.975817,Куц у Кец (Панда),regional,,,,Скопје,,,,,,,,,Тодор Чангов 20
1E+15,20.6834625,41.5002888,Margule,,,,Mo-Sa 08:00-20:00,,,,,,,,,,
1E+15,21.074435,41.2643585,На Валајци,macedonian,,,,,,38971334550,,,,,,,
1E+15,21.7777262,41.3909368,Крпачов Камен,macedonian,https://krpachovkamen.com,,Mo-Su 11:00-20:00,,,+38971221500;+38975442200,,,,,,,
1E+15,21.5557143,41.3469009,Ај По Една,macedonian,,,,Прилеп,,+38948615400;+38976406980,,,,,,,Илинденска
1E+15,21.5555988,41.3464693,Стара Чаршија,macedonian,,,,Прилеп,,38948429434,,,,,,,Илинденска
1E+15,21.5588877,41.3478268,Две Лири,macedonian,,,,Прилеп,,+38977713600;+38948550559,,,,,,,Јоска Јорданоски - Сандански
1E+15,21.5551634,41.3463028,Дел Посто,italian;macedonian,http://www.delposto.mk/,,,Прилеп,,+38948550090;+38948435000,,,,,,,Илинденска
1E+15,21.5555766,41.3449815,Евро,macedonian,,,,Прилеп,,38976441007,,,,,,,Херој Карпош
1E+15,21.7150071,41.1962534,Мариово,macedonian,http://www.mariovo.mk/,,,,,38978279018,,,,,,,
1E+15,21.5516335,41.3445726,Изгрев,,https://www.facebook.com/Kebapcilnica-%D0%98%D0%B7%D0%B3%D1%80%D0%B5%D0%B2-578825595563734/,,,Прилеп,,+38948435300;+38970896710,,,,,,,Сотка Ѓорѓиоски-Сотка
1E+15,21.5494325,41.3459891,Кекеле,macedonian,,,,Прилеп,,38978532885,,,,,,,Кузман Јосифоски-Питу
1E+15,21.5559189,41.3455655,Кај Џоки,macedonian,,,,Прилеп,,+38975343465;+38948525778,,,,,,,Херој Карпош
1E+15,21.5520928,41.3445122,Александрија,macedonian,,,,Прилеп,,38948424000,,,,,,,Сотка Ѓорѓиоски-Сотка
1E+15,21.55654,41.3463678,Лидер,macedonian,https://www.facebook.com/restaurantlider,,,Прилеп,,38948411444,,,,,,,Браќа Ламески
1E+15,21.2491931,41.3678441,Рома,pizza,,,,,,38948476519,,,,,,,
1E+15,21.2455515,41.3734272,Крушевска Одаја,macedonian,,,,Крушево,,38975421946,,,,,,,Тодор Проески-Тоше
1E+15,21.2457311,41.3736817,Либра,macedonian,https://hotelskorpion.ga/,,,,,3.88976E+11,,,,,,,
1E+15,21.4409802,41.4090904,Империја,macedonian,,,,,,,,,,,,,
1E+15,21.9457575,41.8633689,Мечкуевска Куќа - Пуже,,,,Mo-Su 09:00-01:00,,,38932440704,,,,,,,
1E+15,21.3365953,41.0263954,Цане Боксеро,,,,,,,,,,,,,,
1E+15,22.1004103,42.207343,Restaurant Ranch,,,,,,,,,,,,,,
1E+15,21.3602597,41.1026559,Златен Даб,,,,,,,,,,,,,,
1E+15,21.0271864,42.0670341,Лешок,macedonian,,,,,,+38944382666;+38970733829,,,,,,,
1E+15,21.5041443,41.3095361,Вила Малуш,,,,,,,38978405568,,,,,,,
